"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-22T00:00:00.0000000,2019-04-22T11:24:35.4517678Z,0,2019-04-22T11:24:35.4120000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.603759765625,41.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:25:05.7660543Z,0,2019-04-22T11:25:05.6670000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.631103515625,41.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:25:35.9937491Z,0,2019-04-22T11:25:35.9330000Z,"WeatherStation","201CF88E","84C3FCD9023425CD",27.600000381469727,1016.65234375,41.799999237060547,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:26:06.2031648Z,0,2019-04-22T11:26:06.1860000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.644287109375,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:26:36.5277298Z,0,2019-04-22T11:26:36.4330000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.6748046875,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:27:06.7442820Z,0,2019-04-22T11:27:06.7100000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.68701171875,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:27:37.0713526Z,0,2019-04-22T11:27:36.9540000Z,"WeatherStation","201CF88E","ED5EE968D645C3F4",27.399999618530273,1016.6748046875,42.099998474121094,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:28:07.2932693Z,0,2019-04-22T11:28:07.2390000Z,"WeatherStation","201CF88E","2A8CD14AEDDB8CDB",27.399999618530273,1016.725341796875,42.099998474121094,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:28:37.5198895Z,0,2019-04-22T11:28:37.4720000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.640380859375,42.200000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:29:07.8392912Z,0,2019-04-22T11:29:07.7340000Z,"WeatherStation","201CF88E","36D3186FC214F322",27.299999237060547,1016.7353515625,42.299999237060547,5.1999998092651367,251,"CWF-MX-001"
